product_name,category,brand,price,product_id
W Men's Kurta,Fashion,W,556.67,1651
Dove Women's Makeup,Beauty,Dove,4307.49,1652
Lakme Women's Haircare,Beauty,Lakme,3457.64,1653
Samsung Camera,Electronics,Samsung,9366.82,1654
W Women's T-shirt,Fashion,W,1831.76,1655
Parker Non-fiction,Books,Parker,4265.49,1656
Vivo Camera,Electronics,Vivo,7259.11,1657
Fabindia Women's Kurta,Fashion,Fabindia,3700.11,1658
Xiaomi Camera,Electronics,Xiaomi,13820.19,1659
Nykaa Women's Skincare,Beauty,Nykaa,3163.57,1660
Home Centre Bedding,Home,Home Centre,720.85,1661
Adidas Dress,Fashion,Adidas,4643.72,1662
Parle Beverages,Grocery,Parle,901.2,1663
Garnier Women's Haircare,Beauty,Garnier,90.05,1664
Puma Dress,Fashion,Puma,2919.94,1665
Classmate Children's Book,Books,Classmate,328.94,1666
Dove Women's Haircare,Beauty,Dove,3133.3,1667
Reynolds Self-help,Books,Reynolds,4908.45,1668
Nivea Women's Makeup,Beauty,Nivea,718.24,1669
Biotique Women's Perfume,Beauty,Biotique,757.72,1670
Nivea Women's Haircare,Beauty,Nivea,6201.95,1671
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,273.7,1672
Biotique Women's Skincare,Beauty,Biotique,1972.71,1673
Reebok Sportswear,Sports,Reebok,84681.65,1674
IKEA Furniture,Home,IKEA,8274.7,1675
Penguin Non-fiction,Books,Penguin,3113.52,1676
Cosco Sportswear,Sports,Cosco,3313.69,1677
Nike Yoga Accessories,Sports,Nike,413.42,1678
Boat Camera,Electronics,Boat,6830.54,1679
Pigeon Home Decor,Home,Pigeon,7476.0,1680
Nivea Women's Perfume,Beauty,Nivea,85833.78,1681
LG Storage Solution,Home,LG,4306.35,1682
H&M Women's T-shirt,Fashion,H&M,764.98,1683
Lenovo Smart Watch,Electronics,Lenovo,282.63,1684
H&M Men's Footwear,Fashion,H&M,2175.1,1685
LG Storage Solution,Home,LG,4273.85,1686
LG Storage Solution,Home,LG,1310.45,1687
Dove Men's Perfume,Beauty,Dove,4073.43,1688
Reynolds Academic,Books,Reynolds,555.88,1689
Boat Smart Watch,Electronics,Boat,4883.95,1690
Godrej Furniture,Home,Godrej,70610.65,1691
Pigeon Bedding,Home,Pigeon,232.14,1692
Dell Smart Watch,Electronics,Dell,3869.58,1693
Boat Laptop,Electronics,Boat,11436.28,1694
JBL Smart Watch,Electronics,JBL,5750.34,1695
Van Heusen Women's Kurta,Fashion,Van Heusen,4059.63,1696
Home Centre Kitchen Appliance,Home,Home Centre,10530.04,1697
OnePlus Smartphone,Electronics,OnePlus,660.01,1698
IKEA Storage Solution,Home,IKEA,299.01,1699
Classmate Children's Book,Books,Classmate,2666.91,1700
H&M Men's Kurta,Fashion,H&M,213.69,1701
JBL Smart Watch,Electronics,JBL,5890.57,1702
Cosco Gym Equipment,Sports,Cosco,136.26,1703
Levi's Saree,Fashion,Levi's,2875.36,1704
Nike Men's Kurta,Fashion,Nike,11303.08,1705
Biotique Women's Makeup,Beauty,Biotique,3026.47,1706
Adidas Women's Kurta,Fashion,Adidas,600.95,1707
Fabindia Saree,Fashion,Fabindia,551.31,1708
Harper Collins Self-help,Books,Harper Collins,9027.52,1709
Nike Gym Equipment,Sports,Nike,474.41,1710
Nivia Gym Equipment,Sports,Nivia,614.54,1711
Nivia Outdoor Gear,Sports,Nivia,13958.22,1712
Vivo Laptop,Electronics,Vivo,10865.51,1713
Pigeon Storage Solution,Home,Pigeon,698.96,1714
Sony Headphones,Electronics,Sony,9436.33,1715
Nykaa Men's Haircare,Beauty,Nykaa,81464.2,1716
Fabfurnish Kitchen Appliance,Home,Fabfurnish,9145.64,1717
Nivia Yoga Accessories,Sports,Nivia,1037.87,1718
Vivo Tablet,Electronics,Vivo,92894.69,1719
Dove Women's Skincare,Beauty,Dove,9833.04,1720
Fabindia Women's Jeans,Fashion,Fabindia,51253.08,1721
Levi's Men's T-shirt,Fashion,Levi's,747.79,1722
Organic India Organic Product,Grocery,Organic India,11367.82,1723
Sony Smartphone,Electronics,Sony,190.04,1724
Penguin Non-fiction,Books,Penguin,1354.93,1725
Apple Tablet,Electronics,Apple,6106.97,1726
Mamaearth Women's Haircare,Beauty,Mamaearth,884.67,1727
Sony Laptop,Electronics,Sony,34963.94,1728
Sugar Cosmetics Women's Haircare,Beauty,Sugar Cosmetics,928.23,1729
LG Storage Solution,Home,LG,13839.5,1730
Harper Collins Academic,Books,Harper Collins,11326.12,1731
LG Bedding,Home,LG,13367.65,1732
Reynolds Academic,Books,Reynolds,665.81,1733
Harper Collins Children's Book,Books,Harper Collins,777.58,1734
Realme Smart Watch,Electronics,Realme,2071.32,1735
Mamaearth Women's Perfume,Beauty,Mamaearth,3107.6,1736
W Men's Footwear,Fashion,W,1104.77,1737
Amul Organic Product,Grocery,Amul,13271.63,1738
Samsung Smart Watch,Electronics,Samsung,6859.19,1739
Pepe Jeans Men's Kurta,Fashion,Pepe Jeans,79378.07,1740
Mamaearth Men's Skincare,Beauty,Mamaearth,10014.14,1741
Penguin Self-help,Books,Penguin,31.52,1742
Nivea Men's Grooming Kit,Beauty,Nivea,408.28,1743
Prestige Kitchen Appliance,Home,Prestige,34487.54,1744
Garnier Women's Perfume,Beauty,Garnier,656.31,1745
Adidas Men's Kurta,Fashion,Adidas,13361.87,1746
Home Centre Bedding,Home,Home Centre,2011.57,1747
Fabfurnish Bedding,Home,Fabfurnish,7171.29,1748
Sony Tablet,Electronics,Sony,9874.88,1749
Fabindia Women's T-shirt,Fashion,Fabindia,17739.8,1750
Apple Tablet,Electronics,Apple,8606.14,1751
Xiaomi Smart Watch,Electronics,Xiaomi,31367.68,1752
Fabindia Women's Kurta,Fashion,Fabindia,1550.7,1753
Mamaearth Women's Makeup,Beauty,Mamaearth,4751.32,1754
Levi's Dress,Fashion,Levi's,7840.37,1755
OnePlus Tablet,Electronics,OnePlus,10213.02,1756
JBL Tablet,Electronics,JBL,3104.26,1757
Home Centre Furniture,Home,Home Centre,1233.44,1758
Lenovo Smartphone,Electronics,Lenovo,3308.21,1759
Reynolds Children's Book,Books,Reynolds,1482.67,1760
Sugar Cosmetics Men's Perfume,Beauty,Sugar Cosmetics,336.36,1761
Pigeon Bedding,Home,Pigeon,571.66,1762
Lakme Men's Skincare,Beauty,Lakme,1037.33,1763
Mamaearth Women's Perfume,Beauty,Mamaearth,876.48,1764
Fabindia Men's Footwear,Fashion,Fabindia,1243.53,1765
Biba Men's Jeans,Fashion,Biba,7566.39,1766
H&M Women's Kurta,Fashion,H&M,308.43,1767
Amul Beverages,Grocery,Amul,1768.71,1768
Vivo Headphones,Electronics,Vivo,4820.83,1769
Reebok Outdoor Gear,Sports,Reebok,414.31,1770
Adidas Men's T-shirt,Fashion,Adidas,825.98,1771
Vivo Smartphone,Electronics,Vivo,2491.86,1772
Sony Tablet,Electronics,Sony,13342.92,1773
Samsung Smartphone,Electronics,Samsung,11207.01,1774
Boat Camera,Electronics,Boat,8492.58,1775
Lenovo Camera,Electronics,Lenovo,2661.09,1776
Maybelline Men's Grooming Kit,Beauty,Maybelline,493.57,1777
Levi's Saree,Fashion,Levi's,89.18,1778
Allen Solly Men's Footwear,Fashion,Allen Solly,4800.04,1779
Dell Headphones,Electronics,Dell,12883.68,1780
Godrej Furniture,Home,Godrej,1076.93,1781
W Women's Footwear,Fashion,W,13589.68,1782
Fabfurnish Bedding,Home,Fabfurnish,65370.63,1783
Samsung Headphones,Electronics,Samsung,3408.2,1784
Boat Camera,Electronics,Boat,92994.97,1785
Reebok Outdoor Gear,Sports,Reebok,2134.74,1786
OnePlus Laptop,Electronics,OnePlus,5295.44,1787
Dove Women's Haircare,Beauty,Dove,7217.67,1788
Penguin Academic,Books,Penguin,920.95,1789
Decathlon Yoga Accessories,Sports,Decathlon,1701.1,1790
JBL Tablet,Electronics,JBL,4470.34,1791
Puma Sportswear,Sports,Puma,14442.3,1792
Fabfurnish Storage Solution,Home,Fabfurnish,35728.38,1793
Prestige Storage Solution,Home,Prestige,2893.7,1794
Prestige Bedding,Home,Prestige,2594.77,1795
Realme Tablet,Electronics,Realme,4655.62,1796
LG Storage Solution,Home,LG,3.68,1797
Levi's Saree,Fashion,Levi's,64384.08,1798
Penguin Children's Book,Books,Penguin,2761.36,1799
H&M Men's Jeans,Fashion,H&M,1566.16,1800
Decathlon Gym Equipment,Sports,Decathlon,11021.03,1801
JBL Camera,Electronics,JBL,3423.2,1802
Nivia Yoga Accessories,Sports,Nivia,7643.29,1803
Prestige Home Decor,Home,Prestige,3912.68,1804
Allen Solly Women's Footwear,Fashion,Allen Solly,6476.41,1805
W Men's Kurta,Fashion,W,1844.93,1806
Nivea Men's Skincare,Beauty,Nivea,3864.2,1807
Parker Children's Book,Books,Parker,5338.46,1808
Puma Men's Kurta,Fashion,Puma,6860.46,1809
Home Centre Kitchen Appliance,Home,Home Centre,1949.97,1810
Penguin Fiction,Books,Penguin,7921.46,1811
Van Heusen Men's Kurta,Fashion,Van Heusen,71032.38,1812
Whirlpool Storage Solution,Home,Whirlpool,2620.55,1813
Maybelline Men's Grooming Kit,Beauty,Maybelline,4947.41,1814
Realme Headphones,Electronics,Realme,3913.48,1815
Nike Men's Kurta,Fashion,Nike,64161.44,1816
Biotique Women's Skincare,Beauty,Biotique,11318.85,1817
Apple Laptop,Electronics,Apple,72810.48,1818
Vivo Tablet,Electronics,Vivo,1721.12,1819
LG Kitchen Appliance,Home,LG,51860.4,1820
Garnier Women's Haircare,Beauty,Garnier,918.83,1821
Reynolds Self-help,Books,Reynolds,199.9,1822
LG Home Decor,Home,LG,4274.96,1823
Vivo Smartphone,Electronics,Vivo,998.23,1824
Nike Dress,Fashion,Nike,2026.66,1825
Lenovo Smartphone,Electronics,Lenovo,4309.56,1826
Reebok Sportswear,Sports,Reebok,3986.88,1827
HP Tablet,Electronics,HP,551.62,1828
Adidas Men's Jeans,Fashion,Adidas,3308.71,1829
Biba Women's Kurta,Fashion,Biba,4373.07,1830
ITC Organic Product,Grocery,ITC,2629.12,1831
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,4378.06,1832
Fabfurnish Storage Solution,Home,Fabfurnish,25.67,1833
Pepe Jeans Women's Jeans,Fashion,Pepe Jeans,657.05,1834
HP Tablet,Electronics,HP,54506.97,1835
Apple Camera,Electronics,Apple,2873.76,1836
Zara Saree,Fashion,Zara,206.18,1837
Prestige Bedding,Home,Prestige,13328.87,1838
Harper Collins Academic,Books,Harper Collins,12354.53,1839
Vivo Smartphone,Electronics,Vivo,8287.32,1840
Godrej Bedding,Home,Godrej,4068.31,1841
Decathlon Yoga Accessories,Sports,Decathlon,13850.5,1842
Apple Smart Watch,Electronics,Apple,90935.41,1843
Realme Camera,Electronics,Realme,9641.52,1844
Nike Gym Equipment,Sports,Nike,8107.92,1845
Biba Women's T-shirt,Fashion,Biba,2610.18,1846
Dove Women's Perfume,Beauty,Dove,935.72,1847
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,1912.55,1848
Maybelline Men's Grooming Kit,Beauty,Maybelline,13386.23,1849
Reynolds Non-fiction,Books,Reynolds,11587.03,1850
Lenovo Tablet,Electronics,Lenovo,14932.76,1851
Harper Collins Self-help,Books,Harper Collins,81.19,1852
Lakme Women's Perfume,Beauty,Lakme,3363.19,1853
Home Centre Bedding,Home,Home Centre,179.59,1854
Biba Men's Kurta,Fashion,Biba,9985.85,1855
Puma Dress,Fashion,Puma,4905.66,1856
Lenovo Laptop,Electronics,Lenovo,2878.18,1857
W Men's Footwear,Fashion,W,13213.21,1858
Decathlon Gym Equipment,Sports,Decathlon,379.47,1859
Reebok Sportswear,Sports,Reebok,1472.54,1860
Lakme Women's Makeup,Beauty,Lakme,532.95,1861
Prestige Home Decor,Home,Prestige,839.37,1862
Van Heusen Men's Kurta,Fashion,Van Heusen,79328.19,1863
Parker Self-help,Books,Parker,2486.95,1864
Penguin Academic,Books,Penguin,712.74,1865
Harper Collins Non-fiction,Books,Harper Collins,11859.91,1866
ITC Staples,Grocery,ITC,7321.25,1867
ITC Snacks,Grocery,ITC,6714.19,1868
Amul Organic Product,Grocery,Amul,3740.57,1869
Parker Fiction,Books,Parker,11506.89,1870
Zara Men's Kurta,Fashion,Zara,10861.76,1871
Xiaomi Headphones,Electronics,Xiaomi,100.84,1872
Adidas Sportswear,Sports,Adidas,804.01,1873
H&M Women's T-shirt,Fashion,H&M,4257.2,1874
JBL Camera,Electronics,JBL,5291.93,1875
JBL Laptop,Electronics,JBL,8872.92,1876
Penguin Self-help,Books,Penguin,991.84,1877
Adidas Dress,Fashion,Adidas,1573.98,1878
Pigeon Storage Solution,Home,Pigeon,84477.89,1879
Whirlpool Bedding,Home,Whirlpool,10401.44,1880
Whirlpool Storage Solution,Home,Whirlpool,460.62,1881
Xiaomi Smartphone,Electronics,Xiaomi,6259.3,1882
Harper Collins Children's Book,Books,Harper Collins,461.28,1883
Godrej Home Decor,Home,Godrej,14440.04,1884
Nike Men's Jeans,Fashion,Nike,3570.26,1885
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,3109.21,1886
JBL Laptop,Electronics,JBL,2058.67,1887
Prestige Kitchen Appliance,Home,Prestige,8536.38,1888
Nivia Outdoor Gear,Sports,Nivia,93705.2,1889
Pepe Jeans Men's Jeans,Fashion,Pepe Jeans,3409.23,1890
Cosco Outdoor Gear,Sports,Cosco,9203.25,1891
Lakme Women's Haircare,Beauty,Lakme,65590.13,1892
L'Oreal Men's Skincare,Beauty,L'Oreal,2802.78,1893
Fabindia Saree,Fashion,Fabindia,2694.95,1894
Decathlon Sportswear,Sports,Decathlon,13010.85,1895
Reebok Sportswear,Sports,Reebok,14475.17,1896
Reebok Yoga Accessories,Sports,Reebok,26449.02,1897
Whirlpool Kitchen Appliance,Home,Whirlpool,4979.35,1898
HP Camera,Electronics,HP,3688.42,1899
Dove Women's Perfume,Beauty,Dove,4879.73,1900
IKEA Bedding,Home,IKEA,11726.14,1901
Pigeon Home Decor,Home,Pigeon,10040.39,1902
JBL Headphones,Electronics,JBL,6310.56,1903
Nike Yoga Accessories,Sports,Nike,1024.21,1904
Penguin Fiction,Books,Penguin,11678.2,1905
Nike Sportswear,Sports,Nike,71388.71,1906
LG Storage Solution,Home,LG,8815.02,1907
IKEA Furniture,Home,IKEA,4912.58,1908
Decathlon Yoga Accessories,Sports,Decathlon,749.26,1909
Lakme Women's Haircare,Beauty,Lakme,2454.52,1910
Pepe Jeans Men's T-shirt,Fashion,Pepe Jeans,4166.34,1911
Penguin Non-fiction,Books,Penguin,821.39,1912
Samsung Smartphone,Electronics,Samsung,11881.17,1913
Allen Solly Women's T-shirt,Fashion,Allen Solly,566.88,1914
Levi's Dress,Fashion,Levi's,2489.51,1915
Amul Organic Product,Grocery,Amul,1573.26,1916
Penguin Fiction,Books,Penguin,185.36,1917
Biotique Men's Skincare,Beauty,Biotique,8699.89,1918
IKEA Furniture,Home,IKEA,1932.8,1919
Reebok Gym Equipment,Sports,Reebok,434.82,1920
Pepe Jeans Women's Jeans,Fashion,Pepe Jeans,3896.21,1921
Decathlon Yoga Accessories,Sports,Decathlon,3038.57,1922
Classmate Self-help,Books,Classmate,3531.96,1923
Godrej Home Decor,Home,Godrej,3798.56,1924
Pigeon Storage Solution,Home,Pigeon,10274.47,1925
LG Bedding,Home,LG,12382.85,1926
JBL Smart Watch,Electronics,JBL,4668.05,1927
Lenovo Headphones,Electronics,Lenovo,13645.96,1928
Amul Staples,Grocery,Amul,4334.0,1929
Pigeon Storage Solution,Home,Pigeon,9097.1,1930
Whirlpool Storage Solution,Home,Whirlpool,2700.35,1931
Allen Solly Women's T-shirt,Fashion,Allen Solly,187.62,1932
Reebok Yoga Accessories,Sports,Reebok,105.57,1933
Amul Snacks,Grocery,Amul,635.75,1934
Samsung Tablet,Electronics,Samsung,5281.51,1935
IKEA Kitchen Appliance,Home,IKEA,2558.61,1936
Puma Women's Jeans,Fashion,Puma,1889.87,1937
H&M Women's Kurta,Fashion,H&M,1134.32,1938
Vivo Camera,Electronics,Vivo,469.92,1939
Levi's Men's Footwear,Fashion,Levi's,4137.1,1940
Puma Outdoor Gear,Sports,Puma,7138.47,1941
Decathlon Gym Equipment,Sports,Decathlon,12500.48,1942
Whirlpool Home Decor,Home,Whirlpool,27170.19,1943
Samsung Camera,Electronics,Samsung,2965.55,1944
Classmate Fiction,Books,Classmate,3062.34,1945
Nike Women's Footwear,Fashion,Nike,7239.02,1946
Xiaomi Smartphone,Electronics,Xiaomi,12622.36,1947
Pepe Jeans Men's Kurta,Fashion,Pepe Jeans,4006.36,1948
Maybelline Men's Perfume,Beauty,Maybelline,779.81,1949
Harper Collins Self-help,Books,Harper Collins,363.3,1950
Mamaearth Women's Makeup,Beauty,Mamaearth,11642.48,1951
Samsung Laptop,Electronics,Samsung,4124.9,1952
Samsung Smart Watch,Electronics,Samsung,556.43,1953
Adidas Dress,Fashion,Adidas,3590.64,1954
Apple Smartphone,Electronics,Apple,10516.33,1955
Allen Solly Men's Jeans,Fashion,Allen Solly,1709.29,1956
Penguin Self-help,Books,Penguin,826.59,1957
Garnier Women's Haircare,Beauty,Garnier,311.21,1958
Sony Laptop,Electronics,Sony,9461.3,1959
Nivia Sportswear,Sports,Nivia,8817.98,1960
Sony Smartphone,Electronics,Sony,3875.67,1961
Apple Headphones,Electronics,Apple,8692.13,1962
HP Camera,Electronics,HP,1755.23,1963
Biotique Women's Perfume,Beauty,Biotique,466.74,1964
Van Heusen Dress,Fashion,Van Heusen,2250.07,1965
Samsung Headphones,Electronics,Samsung,8369.94,1966
Godrej Storage Solution,Home,Godrej,404.39,1967
W Women's Jeans,Fashion,W,224.65,1968
Fabfurnish Home Decor,Home,Fabfurnish,85174.8,1969
Penguin Academic,Books,Penguin,3953.05,1970
Lakme Women's Haircare,Beauty,Lakme,986.02,1971
Apple Smart Watch,Electronics,Apple,14388.47,1972
Maybelline Women's Haircare,Beauty,Maybelline,86343.98,1973
OnePlus Laptop,Electronics,OnePlus,718.68,1974
HP Smartphone,Electronics,HP,1388.81,1975
Biotique Women's Skincare,Beauty,Biotique,136.51,1976
HP Camera,Electronics,HP,2532.73,1977
Nivia Sportswear,Sports,Nivia,2886.49,1978
Adidas Gym Equipment,Sports,Adidas,119.22,1979
Tata Beverages,Grocery,Tata,3587.84,1980
Pigeon Furniture,Home,Pigeon,58523.65,1981
Puma Outdoor Gear,Sports,Puma,2115.71,1982
Reynolds Academic,Books,Reynolds,3138.09,1983
Home Centre Storage Solution,Home,Home Centre,850.94,1984
Dell Smartphone,Electronics,Dell,5976.0,1985
Fabfurnish Kitchen Appliance,Home,Fabfurnish,3567.39,1986
Lenovo Laptop,Electronics,Lenovo,555.98,1987
Nike Dress,Fashion,Nike,78589.25,1988
Biotique Women's Makeup,Beauty,Biotique,2544.38,1989
Classmate Academic,Books,Classmate,12998.84,1990
Cosco Gym Equipment,Sports,Cosco,8391.16,1991
Zara Men's T-shirt,Fashion,Zara,4735.5,1992
Adidas Men's T-shirt,Fashion,Adidas,485.64,1993
IKEA Storage Solution,Home,IKEA,3594.54,1994
LG Bedding,Home,LG,66050.47,1995
Nike Men's Footwear,Fashion,Nike,763.77,1996
Decathlon Sportswear,Sports,Decathlon,4056.98,1997
Lakme Men's Skincare,Beauty,Lakme,647.35,1998
Samsung Smartphone,Electronics,Samsung,90999.9,1999
Puma Women's Kurta,Fashion,Puma,2544.86,2000
Puma Gym Equipment,Sports,Puma,385.71,2001
Sugar Cosmetics Women's Skincare,Beauty,Sugar Cosmetics,118.43,2002
Reynolds Children's Book,Books,Reynolds,11411.18,2003
Cosco Gym Equipment,Sports,Cosco,4154.33,2004
Dove Women's Haircare,Beauty,Dove,4519.99,2005
Apple Headphones,Electronics,Apple,8127.38,2006
Vivo Tablet,Electronics,Vivo,590.87,2007
IKEA Home Decor,Home,IKEA,309.45,2008
Penguin Fiction,Books,Penguin,206.05,2009
Maybelline Women's Skincare,Beauty,Maybelline,3557.78,2010
Lakme Women's Makeup,Beauty,Lakme,837.61,2011
OnePlus Smartphone,Electronics,OnePlus,3584.48,2012
HP Tablet,Electronics,HP,4868.36,2013
Puma Sportswear,Sports,Puma,14079.54,2014
Puma Sportswear,Sports,Puma,749.17,2015
Lenovo Smart Watch,Electronics,Lenovo,2020.78,2016
Godrej Storage Solution,Home,Godrej,5816.01,2017
Fabfurnish Bedding,Home,Fabfurnish,2955.3,2018
Nivia Yoga Accessories,Sports,Nivia,9992.8,2019
Organic India Snacks,Grocery,Organic India,97.44,2020
Nike Saree,Fashion,Nike,13580.29,2021
Adidas Men's Jeans,Fashion,Adidas,1565.04,2022
Nestle Beverages,Grocery,Nestle,166.0,2023
Home Centre Furniture,Home,Home Centre,856.8,2024
Fabindia Men's Jeans,Fashion,Fabindia,89.56,2025
Dove Women's Perfume,Beauty,Dove,899.56,2026
Whirlpool Storage Solution,Home,Whirlpool,2655.25,2027
Xiaomi Smart Watch,Electronics,Xiaomi,4498.77,2028
IKEA Furniture,Home,IKEA,4504.38,2029
Harper Collins Non-fiction,Books,Harper Collins,641.86,2030
Lenovo Headphones,Electronics,Lenovo,2894.33,2031
Classmate Non-fiction,Books,Classmate,904.95,2032
Home Centre Kitchen Appliance,Home,Home Centre,11191.37,2033
Dove Women's Skincare,Beauty,Dove,7228.53,2034
Godrej Bedding,Home,Godrej,3633.5,2035
Van Heusen Dress,Fashion,Van Heusen,1239.77,2036
Prestige Home Decor,Home,Prestige,56218.48,2037
IKEA Furniture,Home,IKEA,1925.28,2038
Harper Collins Children's Book,Books,Harper Collins,762.05,2039
Mamaearth Women's Skincare,Beauty,Mamaearth,21318.72,2040
Reynolds Fiction,Books,Reynolds,3504.48,2041
Boat Camera,Electronics,Boat,6019.99,2042
Zara Men's Footwear,Fashion,Zara,4749.26,2043
Biba Saree,Fashion,Biba,12582.33,2044
Nivea Women's Makeup,Beauty,Nivea,663.15,2045
Sugar Cosmetics Women's Perfume,Beauty,Sugar Cosmetics,10368.6,2046
Classmate Fiction,Books,Classmate,6315.04,2047
Parker Fiction,Books,Parker,691.23,2048
HP Camera,Electronics,HP,1207.98,2049
JBL Headphones,Electronics,JBL,10964.87,2050
Home Centre Storage Solution,Home,Home Centre,2787.48,2051
Biba Men's Kurta,Fashion,Biba,97637.62,2052
Levi's Men's Jeans,Fashion,Levi's,671.76,2053
Adidas Men's T-shirt,Fashion,Adidas,4984.4,2054
Nike Men's T-shirt,Fashion,Nike,2091.6,2055
HP Tablet,Electronics,HP,1638.48,2056
Nike Sportswear,Sports,Nike,2619.91,2057
Realme Camera,Electronics,Realme,4025.5,2058
Prestige Kitchen Appliance,Home,Prestige,4110.42,2059
Realme Laptop,Electronics,Realme,20502.04,2060
H&M Women's Jeans,Fashion,H&M,221.65,2061
Biba Women's Footwear,Fashion,Biba,3957.21,2062
Parker Non-fiction,Books,Parker,123.24,2063
Fabfurnish Bedding,Home,Fabfurnish,2206.4,2064
Godrej Furniture,Home,Godrej,78545.13,2065
Lakme Women's Haircare,Beauty,Lakme,1896.6,2066
Puma Sportswear,Sports,Puma,8631.52,2067
Biotique Women's Makeup,Beauty,Biotique,10061.2,2068
Home Centre Bedding,Home,Home Centre,3604.74,2069
Dell Smart Watch,Electronics,Dell,653.02,2070
Adidas Yoga Accessories,Sports,Adidas,3086.67,2071
Parker Academic,Books,Parker,790.85,2072
ITC Staples,Grocery,ITC,1631.22,2073
Pepe Jeans Men's Kurta,Fashion,Pepe Jeans,657.71,2074
Puma Outdoor Gear,Sports,Puma,4822.37,2075
Fabfurnish Storage Solution,Home,Fabfurnish,2986.39,2076
Parle Beverages,Grocery,Parle,1998.06,2077
ITC Organic Product,Grocery,ITC,3999.14,2078
L'Oreal Women's Perfume,Beauty,L'Oreal,77827.42,2079
Classmate Academic,Books,Classmate,124.49,2080
LG Home Decor,Home,LG,10134.56,2081
Organic India Beverages,Grocery,Organic India,2965.4,2082
Puma Gym Equipment,Sports,Puma,40126.85,2083
Britannia Snacks,Grocery,Britannia,21.72,2084
W Women's Kurta,Fashion,W,4238.82,2085
Fabindia Men's Jeans,Fashion,Fabindia,2271.56,2086
Maybelline Women's Haircare,Beauty,Maybelline,465.64,2087
Biotique Men's Perfume,Beauty,Biotique,1843.42,2088
ITC Staples,Grocery,ITC,6761.57,2089
Nike Outdoor Gear,Sports,Nike,12302.02,2090
Reebok Yoga Accessories,Sports,Reebok,809.22,2091
LG Home Decor,Home,LG,3991.6,2092
HP Headphones,Electronics,HP,4764.44,2093
Amul Staples,Grocery,Amul,3830.85,2094
Parker Children's Book,Books,Parker,1510.58,2095
Puma Outdoor Gear,Sports,Puma,3382.61,2096
Parker Non-fiction,Books,Parker,4214.01,2097
Sugar Cosmetics Women's Makeup,Beauty,Sugar Cosmetics,8686.33,2098
H&M Women's Jeans,Fashion,H&M,1088.58,2099
Zara Women's Kurta,Fashion,Zara,4032.93,2100
Nike Dress,Fashion,Nike,1016.19,2101
Fabfurnish Home Decor,Home,Fabfurnish,9438.84,2102
Penguin Fiction,Books,Penguin,582.04,2103
Whirlpool Bedding,Home,Whirlpool,18262.72,2104
